No_;Location;Inventory;Saleable qty
016509;140;.000000;.000000
044909;140;4.000000;4.000000
047194;140;6.000000;6.000000
027495;140;2.000000;2.000000
008079;140;.000000;.000000
003694;140;23.000000;21.000000
022896;140;5.000000;5.000000
004389;140;.000000;.000000
025731;140;6.000000;6.000000
015405;140;.000000;.000000
003744;140;.000000;.000000
003326;140;.000000;.000000
017629;140;.000000;.000000
004092;140;-3.000000;-3.000000
030974;140;6.000000;6.000000
041463;140;8.000000;8.000000
028116;140;16.000000;16.000000
009853;140;2.000000;2.000000
019689;140;.000000;.000000
027207;140;.000000;.000000
018449;140;.000000;.000000
000006;140;.000000;.000000
006630;140;.000000;.000000
030937;140;.000000;.000000
042983;140;5.000000;5.000000
019701;140;22.000000;22.000000
018454;140;.000000;.000000
000350;140;-4.000000;-4.000000
002818;140;46.920000;46.920000
012041;140;13.000000;13.000000
015596;140;.000000;.000000
000071;140;.000000;.000000
042942;140;.000000;.000000
002538;140;11.000000;11.000000
023047;140;5.000000;5.000000
026281;140;1.000000;1.000000
005954;140;.000000;.000000
006612;140;.000000;.000000
006962;140;.000000;.000000
048788;140;10.000000;10.000000
019688;140;.000000;.000000
001151;140;.000000;.000000
021647;140;.000000;.000000
001715;140;18.000000;17.000000
020926;140;.000000;.000000
042640;140;-7.000000;-7.000000
021911;140;.000000;.000000
000581;140;.000000;.000000
002277;140;.000000;.000000
022859;140;.000000;.000000
022235;140;7.000000;7.000000
018655;140;1.000000;1.000000
003013;140;.000000;.000000
025910;140;7.000000;7.000000
041201;140;3.000000;3.000000
042939;140;.000000;.000000
017803;140;5.000000;5.000000
008369;140;10.000000;10.000000
026632;140;10.000000;10.000000
002724;140;23.000000;23.000000
027846;140;6.000000;6.000000
025514;140;14.000000;14.000000
015831;140;.000000;.000000
007261;140;.000000;.000000
008073;140;.000000;.000000
011860;140;-1.000000;-1.000000
028565;140;.000000;.000000
045718;140;11.000000;11.000000
003865;140;5.000000;5.000000
004758;140;.000000;.000000
002531;140;9.000000;9.000000
017628;140;.000000;.000000
040462;140;13.000000;13.000000
029804;140;27.000000;27.000000
039223;140;.000000;.000000
019669;140;5.000000;5.000000
018053;140;.000000;.000000
028147;140;9.000000;9.000000
016946;140;.000000;.000000
048392;140;10.000000;10.000000
022315;140;1.000000;1.000000
019848;140;8.000000;8.000000
021027;140;5.000000;5.000000
018313;140;.000000;.000000
005145;140;.000000;.000000
016822;140;.000000;.000000
009953;140;.000000;.000000
000793;140;12.000000;12.000000
004699;140;.000000;.000000
022505;140;-1.000000;-1.000000
016038;140;.000000;.000000
025659;140;11.000000;11.000000
005157;140;.000000;.000000
027814;140;3.000000;3.000000
016341;140;.000000;.000000
039174;140;.000000;.000000
026480;140;12.000000;12.000000
026701;140;.000000;.000000
004289;140;1.000000;1.000000
017357;140;.000000;.000000
028185;140;6.000000;6.000000
022036;140;10.000000;10.000000
002541;140;.000000;.000000
017273;140;.000000;.000000
043129;140;12.000000;12.000000
048972;140;43.200000;43.200000
018872;140;.000000;.000000
018373;140;.000000;.000000
027699;140;.000000;.000000
007197;140;.000000;.000000
015470;140;8.000000;8.000000
019934;140;3.000000;3.000000
008215;140;15.000000;15.000000
003535;140;.000000;.000000
001991;140;22.000000;22.000000
018528;140;.000000;.000000
040501;140;8.000000;8.000000
003684;140;20.000000;20.000000
020003;140;14.000000;14.000000
006134;140;.000000;.000000
015276;140;5.000000;5.000000
001874;140;.000000;.000000
042842;140;39.000000;39.000000
039851;140;.000000;.000000
030705;140;3.000000;3.000000
048405;140;10.000000;10.000000
000622;140;.000000;.000000
006166;140;.000000;.000000
002056;140;33.000000;33.000000
029734;140;3.000000;3.000000
045708;140;3.000000;3.000000
043380;140;.000000;.000000
021576;140;.000000;.000000
002669;140;.000000;.000000
026938;140;3.000000;3.000000
000394;140;.000000;.000000
025781;140;.000000;.000000
001423;140;6.000000;6.000000
034629;140;-6.000000;-6.000000
042409;140;3.000000;3.000000
042631;140;14.000000;14.000000
004277;140;7.000000;7.000000
021578;140;5.000000;5.000000
027480;140;18.000000;18.000000
023262;140;9.000000;9.000000
022857;140;4.000200;4.000200
002279;140;1.000000;1.000000
031140;140;5.000000;5.000000
038544;140;.000000;.000000
029735;140;.000000;.000000
043375;140;2.000000;2.000000
003778;140;.000000;.000000
005510;140;11.000000;11.000000
016320;140;.000000;.000000
026060;140;14.000000;14.000000
015354;140;.000000;.000000
015375;140;.000000;.000000
027540;140;15.000000;15.000000
016528;140;.000000;.000000
016488;140;.000000;.000000
041456;140;.000000;.000000
042791;140;36.000000;36.000000
042936;140;4.000000;3.000000
004566;140;9.000000;9.000000
016275;140;.000000;.000000
026433;140;.000000;.000000
017611;140;.000000;.000000
008053;140;12.000000;12.000000
009932;140;.000000;.000000
010847;140;.000000;.000000
020078;140;.000000;.000000
003999;140;8.000000;8.000000
016989;140;5.000000;4.000000
044926;140;4.000000;3.000000
007783;140;.000000;.000000
018014;140;-5.000000;-5.000000
048825;140;3.000000;3.000000
026146;140;3.000000;3.000000
015270;140;9.000000;9.000000
006837;140;.000000;.000000
044859;140;3.000000;3.000000
017871;140;.000000;.000000
002532;140;3.000000;3.000000
008272;140;.000000;.000000
020696;140;.000000;.000000
015410;140;.000000;.000000
017150;140;.000000;.000000
006955;140;.000000;.000000
031415;140;5.000000;5.000000
042451;140;12.960000;12.960000
019271;140;3.000000;2.000000
008325;140;12.000000;12.000000
004280;140;49.000000;49.000000
004298;140;.000000;.000000
003194;140;.000000;.000000
000641;140;.000000;.000000
015550;140;4.000000;4.000000
001145;140;-7.000000;-7.000000
024862;140;3.000000;3.000000
004833;140;.000000;.000000
005776;140;.000000;.000000
020486;140;2.000000;2.000000
015216;140;5.000000;5.000000
017914;140;.000000;.000000
005642;140;7.000000;7.000000
003089;140;.000000;.000000
041259;140;18.000000;18.000000
039040;140;6.000000;6.000000
048668;140;5.000000;5.000000
023050;140;4.000000;4.000000
022190;140;24.000000;24.000000
002427;140;19.000000;19.000000
024871;140;1.000000;1.000000
001892;140;.000000;.000000
005126;140;.000000;.000000
005799;140;.000000;.000000
004160;140;1.000000;1.000000
021900;140;.000000;.000000
015570;140;.000000;.000000
007080;140;.000000;.000000
020224;140;1.000000;1.000000
041369;140;6.000000;6.000000
010924;140;4.000000;3.000000
046900;140;10.000000;10.000000
004616;140;4.000000;4.000000
006275;140;6.000000;3.000000
026686;140;1.000000;1.000000
016265;140;.000000;.000000
025554;140;2.000000;2.000000
027467;140;19.000000;19.000000
003765;140;.000000;.000000
021361;140;.000000;.000000
015502;140;8.000000;8.000000
002477;140;8.000000;8.000000
017769;140;-4.000000;-4.000000
045146;140;.000000;.000000
045758;140;62.280000;62.280000
022900;140;7.000000;7.000000
008758;140;.000000;.000000
021363;140;14.000000;14.000000
002445;140;2.000000;1.000000
001232;140;.000000;.000000
001366;140;2.000000;2.000000
002993;140;.000000;.000000
016387;140;.000000;.000000
043112;140;.000000;.000000
040587;140;4.000000;4.000000
004132;140;16.000000;16.000000
005100;140;.000000;.000000
006717;140;.000000;.000000
021247;140;.000000;.000000
041500;140;4.000000;4.000000
039181;140;5.000000;5.000000
005517;140;.000000;.000000
021318;140;.000000;.000000
028861;140;4.000000;4.000000
026051;140;2.000000;2.000000
013100;140;1.000000;1.000000
021944;140;.000000;.000000
012669;140;.000000;.000000
022062;140;2.000000;2.000000
022195;140;25.000000;25.000000
031182;140;3.000000;3.000000
028888;140;3.000000;3.000000
006547;140;.000000;.000000
008962;140;8.000000;8.000000
002937;140;.000000;.000000
002028;140;.000000;.000000
002115;140;.000000;.000000
043165;140;9.000000;9.000000
048995;140;.000000;.000000
019977;140;.000000;.000000
022322;140;.000000;.000000
017848;140;.000000;.000000
004777;140;.000000;.000000
015608;140;6.000000;6.000000
026657;140;3.000000;3.000000
001290;140;5.000000;5.000000
004937;140;.000000;.000000
005132;140;.000000;.000000
022255;140;6.000000;6.000000
004611;140;13.000000;13.000000
008769;140;4.000000;4.000000
002778;140;9.000000;9.000000
005684;140;.000000;.000000
019726;140;22.000000;22.000000
001629;140;.000000;.000000
038467;140;2.000000;2.000000
027352;140;9.000000;9.000000
036925;140;6.000000;6.000000
040985;140;.000000;.000000
006127;140;.000000;.000000
001156;140;.000000;.000000
005825;140;.000000;.000000
022168;140;5.000000;5.000000
021905;140;4.000000;4.000000
003754;140;13.000000;13.000000
022281;140;6.000000;6.000000
026629;140;.000000;.000000
000927;140;.000000;.000000
009549;140;1.000000;1.000000
042879;140;22.000000;22.000000
045836;140;.000000;.000000
017316;140;.000000;.000000
008074;140;.000000;.000000
005660;140;7.000000;7.000000
005577;140;5.000000;5.000000
021160;140;.000000;.000000
028276;140;1.000000;1.000000
006780;140;.000000;.000000
020887;140;.000000;.000000
000843;140;.000000;.000000
002365;140;.000000;.000000
020923;140;-7.000000;-7.000000
042886;140;18.000000;18.000000
036825;140;1.000000;1.000000
039161;140;.000000;.000000
026495;140;12.000000;12.000000
007257;140;.000000;.000000
014800;140;.000000;.000000
007185;140;.000000;.000000
018573;140;.000000;.000000
028249;140;22.000000;22.000000
001543;140;3.000000;3.000000
001122;140;.000000;.000000
037989;140;5.000000;5.000000
039854;140;.000000;.000000
048883;140;1.000000;1.000000
021116;140;1.000000;1.000000
014733;140;.000000;.000000
018338;140;1.000000;1.000000
001252;140;.000000;.000000
006183;140;.000000;.000000
021485;140;3.000000;3.000000
041425;140;5.000000;5.000000
021272;140;.000000;.000000
028478;140;.000000;.000000
023453;140;.000000;.000000
016369;140;.000000;.000000
045749;140;2.000000;2.000000
020046;140;33.000000;30.000000
046921;140;9.000000;9.000000
026107;140;3.000000;3.000000
023017;140;6.000000;5.000000
020241;140;2.000000;2.000000
007970;140;.000000;.000000
016386;140;1.000000;1.000000
031082;140;5.000000;5.000000
031411;140;4.000000;4.000000
042691;140;3.000000;3.000000
043142;140;6.000000;6.000000
004560;140;17.000000;17.000000
003993;140;15.000000;15.000000
015724;140;.000000;.000000
020279;140;5.000000;5.000000
028297;140;.000000;.000000
047039;140;.000000;.000000
049319;140;.000000;.000000
025674;140;.000000;.000000
005655;140;4.000000;4.000000
026284;140;.000000;.000000
023053;140;.000000;.000000
017309;140;.000000;.000000
001396;140;4.000000;4.000000
006042;140;.000000;.000000
003502;140;.000000;.000000
016214;140;.000000;.000000
047178;140;2.000000;2.000000
006318;140;-1.000000;-1.000000
008493;140;.000000;.000000
021155;140;2.000000;2.000000
005639;140;7.000000;7.000000
015256;140;11.000000;11.000000
004303;140;.000000;.000000
000052;140;.000000;.000000
001924;140;.000000;.000000
005211;140;.000000;.000000
042650;140;3.000000;2.000000
004805;140;.000000;.000000
002528;140;4.000000;4.000000
007481;140;.000000;.000000
023020;140;-5.000000;-5.000000
021348;140;.000000;.000000
004279;140;107.000000;102.000000
000549;140;31.000000;31.000000
006162;140;.000000;.000000
002910;140;.000000;.000000
001341;140;.000000;.000000
016547;140;.000000;.000000
041175;140;2.000000;2.000000
039805;140;2.000000;2.000000
039745;140;7.000000;7.000000
020315;140;1.000000;1.000000
025541;140;3.000000;3.000000
006966;140;.000000;.000000
041210;140;1.000000;1.000000
042704;140;4.000000;4.000000
016796;140;.000000;.000000
004755;140;.000000;.000000
015594;140;.000000;.000000
003529;140;.000000;.000000
017897;140;.000000;.000000
015355;140;.000000;.000000
012712;140;.000000;.000000
019836;140;.000000;.000000
018021;140;.000000;.000000
004609;140;6.000000;6.000000
000140;140;.000000;.000000
021934;140;16.000000;16.000000
016406;140;.000000;.000000
003043;140;.000000;.000000
004376;140;.000000;.000000
028640;140;.000000;.000000
004556;140;14.000000;14.000000
006541;140;.000000;.000000
027433;140;4.000000;4.000000
017385;140;.000000;.000000
005032;140;1.000000;1.000000
012152;140;.000000;.000000
000288;140;.000000;.000000
006996;140;.000000;.000000
016747;140;.000000;.000000
001771;140;.000000;.000000
005271;140;.000000;.000000
034427;140;1.000000;1.000000
029719;140;2.000000;2.000000
029747;140;.000000;.000000
038986;140;1.000000;1.000000
039605;140;1.080000;1.080000
045150;140;5.000000;5.000000
041032;140;2.000000;2.000000
006554;140;.000000;.000000
026039;140;2.160000;2.160000
017665;140;.000000;.000000
002947;140;2.000000;2.000000
038491;140;2.000000;-2.000000
040414;140;.000000;.000000
027342;140;1.000000;1.000000
034542;140;13.000000;13.000000
004835;140;1.000000;1.000000
027293;140;28.000000;28.000000
016830;140;.000000;.000000
040995;140;7.000000;7.000000
018908;140;.000000;.000000
003625;140;.000000;.000000
022843;140;9.000000;9.000000
022876;140;.000000;.000000
006176;140;3.000000;3.000000
031078;140;12.000000;12.000000
037598;140;.000000;.000000
045834;140;.000000;.000000
047838;140;2.000000;2.000000
027347;140;8.000000;8.000000
008365;140;9.000000;9.000000
001709;140;8.000000;8.000000
021014;140;14.000000;14.000000
000421;140;.000000;.000000
026319;140;.000000;.000000
003987;140;.000000;.000000
021146;140;.000000;.000000
001724;140;.000000;.000000
027842;140;.000000;.000000
027491;140;8.000000;8.000000
020516;140;.000000;.000000
047011;140;10.000000;10.000000
002664;140;.000000;.000000
002549;140;.000000;.000000
019863;140;2.000000;2.000000
030797;140;5.000000;5.000000
030878;140;7.000000;7.000000
008351;140;16.000000;16.000000
028413;140;.000000;.000000
017921;140;.000000;.000000
026064;140;14.000000;14.000000
005756;140;.000000;.000000
001068;140;.000000;.000000
039777;140;7.000000;7.000000
036930;140;.000000;.000000
045173;140;9.000000;9.000000
017862;140;.000000;.000000
017363;140;.000000;.000000
004333;140;-1.000000;-1.000000
022137;140;8.000000;8.000000
001023;140;.000000;.000000
004639;140;1.000000;1.000000
007226;140;.000000;.000000
001112;140;1.000000;1.000000
002706;140;21.000000;21.000000
013071;140;.000000;.000000
017254;140;.000000;.000000
016248;140;.000000;.000000
016374;140;.000000;.000000
025884;140;1.000000;1.000000
048380;140;10.000000;10.000000
008173;140;.000000;.000000
018544;140;.000000;.000000
006350;140;4.000000;4.000000
003099;140;.000000;.000000
006779;140;.000000;.000000
015644;140;-1.000000;-1.000000
042826;140;16.000000;16.000000
042865;140;53.000000;53.000000
010273;140;11.000000;11.000000
047063;140;10.000000;10.000000
025970;140;17.000000;17.000000
019852;140;6.000000;5.000000
020782;140;.000000;.000000
016132;140;.000000;.000000
002674;140;5.000000;5.000000
000373;140;.000000;.000000
026023;140;11.280000;11.280000
004535;140;10.000000;10.000000
023006;140;.000000;.000000
005696;140;9.000000;9.000000
026376;140;.000000;.000000
006396;140;.000000;.000000
004624;140;.000000;.000000
005464;140;.000000;.000000
021588;140;.000000;.000000
016651;140;.000000;.000000
016185;140;.000000;.000000
021020;140;1.000000;1.000000
034022;140;.000000;.000000
045158;140;8.000000;8.000000
049322;140;.000000;.000000
021813;140;.000000;.000000
000238;140;.000000;.000000
016628;140;.000000;.000000
031010;140;.000000;.000000
042781;140;136.000000;136.000000
041042;140;2.000000;2.000000
028821;140;3.000000;3.000000
028149;140;11.000000;11.000000
002577;140;.000000;.000000
026052;140;10.000000;10.000000
008643;140;.000000;.000000
015683;140;.000000;.000000
006935;140;.000000;.000000
039825;140;.000000;.000000
005535;140;15.000000;15.000000
022432;140;4.000000;4.000000
016200;140;.000000;.000000
001522;140;.000000;.000000
005605;140;.000000;.000000
001486;140;.000000;.000000
046625;140;102.265500;102.265500
040595;140;4.000000;4.000000
048199;140;12.000000;12.000000
003853;140;-3.000000;-3.000000
008922;140;-3.000000;-3.000000
002186;140;2.000000;2.000000
041136;140;8.000000;8.000000
031269;140;4.000000;4.000000
003586;140;31.000000;30.000000
007249;140;.000000;.000000
040510;140;18.000000;18.000000
034699;140;3.000000;3.000000
048261;140;8.000000;8.000000
004783;140;.000000;.000000
048222;140;3.000000;3.000000
005110;140;.000000;.000000
008729;140;1.000000;1.000000
047151;140;.000000;.000000
034631;140;.000000;.000000
048384;140;10.000000;10.000000
008859;140;.000000;.000000
021989;140;.000000;.000000
016709;140;3.000000;3.000000
008639;140;4.000000;4.000000
003714;140;11.000000;11.000000
028151;140;11.000000;11.000000
011885;140;.000000;.000000
026233;140;.000000;.000000
038566;140;3.000000;3.000000
004175;140;.000000;.000000
004251;140;5.000000;5.000000
018615;140;.000000;.000000
025646;140;1.000000;1.000000
028122;140;9.000000;9.000000
028837;140;12.000000;12.000000
012339;140;2.000000;2.000000
015597;140;.000000;.000000
016753;140;.000000;.000000
025999;140;93.000000;93.000000
013539;140;.000000;.000000
039840;140;.000000;.000000
021985;140;1.000000;1.000000
018533;140;.000000;.000000
004266;140;10.000000;10.000000
015301;140;.000000;.000000
006832;140;1.000000;1.000000
