ar;ItemNo;SalesQty;SalesAmountExclVat;SalesAmountInclVat;BF
2023;027408;430.000000;53156.400000;66445.500000;16890.160000
2024;034694;1.000000;263.200000;329.000000;113.630000
2023;004540;12.000000;16090.400000;20113.000000;4151.380000
2020;016058;12.000000;297.600000;372.000000;120.720000
2021;000414;3.000000;574.240000;717.800000;.580000
2020;020063;60.000000;9957.520000;12446.900000;4084.580000
2021;031891;6.000000;8635.200000;10794.000000;1672.200000
2021;001790;205.000000;9461.360000;11826.700000;4870.490000
2023;019654;56.000000;2912.000000;3640.000000;1937.810000
2022;002000;6.000000;2186.400000;2733.000000;1276.290000
2023;006914;19.000000;47504.800000;59381.000000;5650.840000
2020;005554;605.000000;34792.080000;43490.100000;12158.000000
2023;040254;14.000000;20348.800000;25436.000000;3624.260000
2022;040675;3.000000;141.600000;177.000000;53.700000
2023;046943;4.000000;188.800000;236.000000;79.960000
2021;026585;26.000000;1124.100000;1405.125000;349.900000
2023;019642;9.000000;928.800000;1161.000000;341.180000
2021;004764;1.000000;167.200000;209.000000;12.100000
2021;005565;192.000000;9730.600000;12163.250000;3752.040000
2020;025745;111.000000;139056.960000;173821.200000;56316.960000
2024;031455;4.000000;316.800000;396.000000;124.560000
2021;029711;5.000000;876.000000;1095.000000;413.800000
2024;015319;13.000000;429.600000;537.000000;225.770000
2023;019643;37.000000;5683.690000;7104.612500;4123.710000
2020;021986;128.000000;4117.600000;5147.000000;2347.410000
2023;016722;3350.000000;575498.010000;719372.512500;257130.210000
2023;043208;264.000000;227278.720000;284098.400000;48.640000
2022;022306;4.000000;486.400000;608.000000;69.760000
2023;024605;1.000000;1200.000000;1500.000000;-2488.800000
2021;026039;118.063000;165576.910000;206971.137500;67065.150000
2021;019674;31.000000;1896.800000;2371.000000;497.460000
2020;004539;33.000000;27466.400000;34333.000000;7467.950000
2020;004238;1107.000000;17602.430000;22003.037500;7857.010000
2020;006029;137.000000;44069.600000;55087.000000;13906.030000
2024;020066;1.000000;161.600000;202.000000;3.870000
2022;001822;32.000000;20246.560000;25308.200000;7890.400000
2023;039004;3.000000;1677.600000;2097.000000;365.640000
2022;021645;80.000000;38396.880000;47996.100000;1842.140000
2022;024872;-1.000000;-799.200000;-999.000000;-235.840000
2023;041125;66.000000;15402.890000;19253.612500;7698.750000
2021;027029;1.000000;479.200000;599.000000;104.100000
2023;031477;103.000000;19956.240000;24945.300000;7195.070000
2020;018053;7.000000;440.800000;551.000000;117.400000
2022;027464;12.000000;1663.200000;2079.000000;377.810000
2023;028919;25.000000;3552.800000;4441.000000;-1783.200000
2022;019738;3.000000;309.600000;387.000000;106.440000
2023;017457;14.000000;2227.820000;2784.775000;672.420000
2022;027576;14.000000;43748.800000;54686.000000;7429.440000
2023;026713;170.000000;26694.000000;33367.500000;13161.420000
2022;002761;325.000000;53460.410000;66825.512500;27034.210000
2024;039873;6.000000;10075.200000;12594.000000;-1561.920000
2023;028385;9.000000;1360.800000;1701.000000;663.030000
2023;028116;12.000000;135.200000;169.000000;81.440000
2022;022289;60.000000;2274.510000;2843.137500;1043.550000
2022;003731;116.000000;5456.000000;6820.000000;1015.520000
2022;015275;43.000000;9318.850000;11648.562500;3516.870000
2022;004433;316.000000;93642.830000;117053.537500;27994.410000
2023;021040;74.880000;29196.280000;36495.350000;9333.030000
2023;000394;2.000000;27.200000;34.000000;-.900000
2020;007990;262.000000;101533.790000;126917.237500;52541.500000
2020;008400;169.000000;190796.800000;238496.000000;-15970.470000
2021;006620;1.000000;119.200000;149.000000;-6.370000
2022;028184;17.000000;324.000000;405.000000;134.400000
2022;005629;10.000000;395.200000;494.000000;160.000000
2024;041174;12.000000;4022.400000;5028.000000;723.360000
2021;026358;15.000000;2028.000000;2535.000000;716.250000
2023;030951;26.000000;9058.400000;11323.000000;1327.810000
2023;004538;164.000000;15494.340000;19367.925000;5049.660000
2022;024960;1.000000;367.200000;459.000000;-22.200000
2023;014743;48.000000;25943.400000;32429.250000;16474.560000
2023;048323;9.000000;1105.600000;1382.000000;388.390000
2024;006692;3.000000;1197.600000;1497.000000;209.280000
2020;019653;43.000000;2730.240000;3412.800000;1849.590000
2023;020466;18.000000;388.800000;486.000000;26.460000
2022;003309;.500000;519.600000;649.500000;219.440000
2022;034428;53.000000;64870.400000;81088.000000;4374.060000
2024;012637;4.000000;860.800000;1076.000000;328.360000
2022;006353;2.000000;310.400000;388.000000;116.420000
2022;039794;14.000000;37095.360000;46369.200000;2279.040000
2024;004504;50.000000;5560.000000;6950.000000;249.950000
2020;000605;3.000000;93.600000;117.000000;47.490000
2022;043369;14.000000;742.400000;928.000000;444.620000
2023;023262;1.000000;31.200000;39.000000;14.100000
2021;028448;25.000000;1980.000000;2475.000000;880.000000
2022;003585;19.000000;2962.400000;3703.000000;831.300000
2023;023017;161.000000;10859.200000;13574.000000;2966.980000
2020;002643;2.000000;639.200000;799.000000;220.320000
2024;034025;1.000000;239.200000;299.000000;82.600000
2020;022149;3.000000;405.600000;507.000000;191.100000
2023;031393;4688.000000;240217.550000;300271.937500;53803.510000
2023;040490;4.000000;970.400000;1213.000000;245.360000
2021;031066;17.000000;2434.400000;3043.000000;922.420000
2023;036869;92.000000;10130.000000;12662.500000;5812.480000
2022;027442;24.000000;25103.200000;31379.000000;6407.140000
2022;028232;28.000000;395.200000;494.000000;252.600000
2021;005675;151.000000;11668.800000;14586.000000;4908.480000
2021;003542;80.000000;15936.000000;19920.000000;6872.000000
2021;006176;44.000000;8764.800000;10956.000000;4217.400000
2022;004283;6.000000;323.200000;404.000000;128.980000
2021;026977;.000000;.000000;.000000;.000000
2024;027354;9.000000;1094.400000;1368.000000;442.440000
2022;036941;16.000000;1651.200000;2064.000000;1049.480000
2023;004585;92.000000;19276.800000;24096.000000;1980.800000
2023;030737;113.000000;82777.600000;103472.000000;3616.000000
2024;039602;-2.880000;-681.980000;-852.475000;-61.420000
2020;008005;3330.000000;399747.670000;499684.587500;192232.710000
2020;026632;58.000000;13242.400000;16553.000000;6430.610000
2023;015536;21.000000;3503.200000;4379.000000;1351.700000
2022;022052;52.000000;4887.200000;6109.000000;1676.560000
2020;008031;242.000000;25519.110000;31898.887500;19281.670000
2021;003545;37.000000;2024.440000;2530.550000;635.690000
2023;019452;2.000000;1033.600000;1292.000000;392.000000
2022;017990;490.000000;39487.130000;49358.912500;14532.650000
2022;017797;181.000000;70256.800000;87821.000000;12033.600000
2020;020047;349.000000;2664.330000;3330.412500;1606.820000
2020;001413;275.000000;21455.860000;26819.825000;11835.370000
2020;002075;133.000000;9457.280000;11821.600000;2374.950000
2023;003893;2.000000;1406.400000;1758.000000;374.700000
2022;036881;15.000000;1500.000000;1875.000000;796.200000
2024;031427;1.000000;71.200000;89.000000;-4.230000
2020;022362;26.000000;3196.000000;3995.000000;1794.600000
2024;020520;1.000000;16.800000;21.000000;2.750000
2022;005073;19.000000;3913.600000;4892.000000;846.400000
2023;041121;52.000000;28399.200000;35499.000000;13728.400000
2022;026310;7.000000;755.200000;944.000000;100.700000
2020;021989;61.000000;1444.870000;1806.087500;604.020000
2024;023198;4.000000;483.200000;604.000000;46.880000
2023;008678;71.000000;33831.200000;42289.000000;6661.680000
2024;047910;2.000000;78.400000;98.000000;35.560000
2023;003649;35.000000;5292.800000;6616.000000;704.300000
2021;002748;107.000000;66179.000000;82723.750000;8961.800000
2023;001293;133.000000;4146.400000;5183.000000;2103.690000
2021;017713;2.000000;110.400000;138.000000;44.400000
2021;019691;31.000000;2207.200000;2759.000000;1290.220000
2022;000230;696.000000;10693.200000;13366.500000;5487.120000
2023;026579;25.000000;474.400000;593.000000;-20.600000
2020;008453;1.000000;311.200000;389.000000;71.400000
2023;031213;146.000000;9076.160000;11345.200000;3493.280000
2022;022938;1.000000;879.200000;1099.000000;-181.440000
2020;020457;1.000000;19.200000;24.000000;8.560000
2021;013079;13.000000;2190.000000;2737.500000;414.540000
2022;002415;33.000000;46733.600000;58417.000000;284.960000
2022;037663;44.000000;4868.800000;6086.000000;1959.520000
2021;019487;5.000000;356.000000;445.000000;125.000000
2021;019701;10.000000;1032.000000;1290.000000;445.500000
2021;020332;1.000000;1439.600000;1799.500000;-598.800000
2023;006385;62.000000;23155.200000;28944.000000;8397.340000
2023;022218;160.000000;37939.360000;47424.200000;5331.440000
2022;005630;155.000000;15669.000000;19586.250000;3630.080000
2023;000606;3.000000;117.600000;147.000000;51.480000
2021;017363;1.000000;1544.000000;1930.000000;6.200000
2024;048210;4.000000;494.520000;618.150000;138.840000
2022;005602;159.000000;16125.000000;20156.250000;5153.720000
2020;017337;1675.000000;69170.970000;86463.712500;15797.640000
2020;008280;136.000000;17752.400000;22190.500000;2995.530000
2020;021043;1464.180000;272699.930000;340874.912500;91446.970000
2021;028215;22.000000;273.600000;342.000000;175.040000
2020;021997;172.000000;3053.600000;3817.000000;1551.080000
2022;022370;2.000000;160.000000;200.000000;-137.000000
2023;025731;278.000000;20892.060000;26115.075000;7264.500000
2023;040678;5.000000;436.000000;545.000000;177.200000
2023;048935;1.000000;143.200000;179.000000;39.770000
2024;047697;1.000000;2760.000000;3450.000000;-10.080000
2023;001016;13.000000;1062.400000;1328.000000;1062.400000
2021;019377;7.000000;666.400000;833.000000;-26.600000
2023;019957;13.000000;3614.400000;4518.000000;230.530000
2024;002457;.000000;-35.200000;-44.000000;-35.200000
2023;001098;15.000000;3484.800000;4356.000000;1103.710000
2021;009761;3.000000;518.400000;648.000000;518.400000
2020;016560;56.000000;62715.000000;78393.750000;16657.240000
2023;027837;13.000000;964.800000;1206.000000;-513.780000
2021;019996;1354.000000;72755.240000;90944.050000;32711.800000
2024;005573;6.000000;187.200000;234.000000;82.800000
2020;020555;25.000000;7716.800000;9646.000000;3824.230000
2022;006283;22.000000;4060.000000;5075.000000;1282.400000
2020;017516;6.000000;331.200000;414.000000;100.200000
2023;016713;275.000000;46323.560000;57904.450000;19527.560000
2024;015469;8.000000;2475.200000;3094.000000;573.120000
2021;021645;102.000000;48861.600000;61077.000000;3159.720000
2022;039793;30.000000;52058.400000;65073.000000;14959.800000
2021;021606;26.000000;25258.800000;31573.500000;5385.180000
2024;021673;1.000000;103.200000;129.000000;40.890000
2020;016140;4.320000;2263.110000;2828.887500;648.300000
2022;038360;31.000000;3578.400000;4473.000000;1224.020000
2023;018645;21.000000;1865.360000;2331.700000;150.550000
2021;000469;14.000000;1628.800000;2036.000000;578.200000
2020;008779;1.000000;53.600000;67.000000;20.600000
2020;019773;18.000000;3975.200000;4969.000000;858.240000
2022;040373;1.000000;103.200000;129.000000;42.880000
2023;047914;1.000000;143.200000;179.000000;18.060000
2020;026331;67.000000;22954.400000;28693.000000;8718.200000
2022;004745;3.000000;405.600000;507.000000;182.280000
2020;019628;52.000000;5941.500000;7426.875000;1442.770000
2021;002774;439.000000;34188.400000;42735.500000;26094.160000
2022;017521;12.000000;1116.800000;1396.000000;-139.000000
2024;015503;13.000000;1009.090000;1261.362500;474.930000
2020;025860;6.000000;4075.200000;5094.000000;1803.840000
2022;042370;2.000000;1278.400000;1598.000000;389.840000
2020;018382;2.000000;78.400000;98.000000;33.600000
2022;009595;1782.000000;248622.760000;310778.450000;4147.840000
2020;023016;90.000000;10302.560000;12878.200000;3958.980000
2022;005553;49.000000;3548.800000;4436.000000;1328.960000
2020;020513;12.000000;278.400000;348.000000;150.710000
2023;027374;235.000000;171456.000000;214320.000000;-8056.380000
2021;021215;11.000000;167.200000;209.000000;56.320000
2021;008635;97.000000;149310.400000;186638.000000;-8716.000000
2024;042647;1.000000;559.200000;699.000000;118.400000
2022;008791;3.000000;164.000000;205.000000;66.020000
2023;030786;17.000000;45428.000000;56785.000000;6463.600000
2023;022846;31.000000;2455.200000;3069.000000;966.920000
2021;008949;735.000000;86919.960000;108649.950000;10533.720000
2021;006166;69.000000;13153.600000;16442.000000;5055.400000
2023;047077;60.000000;9552.000000;11940.000000;2178.550000
2020;005609;82.000000;10126.400000;12658.000000;3509.440000
2022;026584;22.000000;473.920000;592.400000;233.900000
2020;026096;21.000000;5294.860000;6618.575000;1406.040000
2020;023077;14.000000;2004.800000;2506.000000;884.800000
2022;002169;92.000000;2698.060000;3372.575000;1309.720000
2022;006345;57.000000;1578.000000;1972.500000;648.160000
2022;027775;54.000000;10756.800000;13446.000000;2402.300000
2020;004130;195.000000;10697.600000;13372.000000;4409.110000
2021;023272;1.000000;23.200000;29.000000;6.700000
2020;016041;1.000000;800.000000;1000.000000;-216.960000
2023;034014;24.000000;2088.560000;2610.700000;389.180000
2020;006426;34.000000;4142.600000;5178.250000;1830.440000
2021;001053;17.000000;1674.400000;2093.000000;619.130000
2023;027199;2.000000;798.400000;998.000000;378.480000
2023;041521;249.000000;63160.960000;78951.200000;15551.080000
2020;003032;29.000000;1139.600000;1424.500000;-224.560000
2024;025957;4.000000;156.800000;196.000000;54.720000
2021;027568;26.000000;9755.200000;12194.000000;4467.320000
2022;023242;10.000000;3630.710000;4538.387500;1278.250000
2023;000553;26.000000;312.000000;390.000000;131.400000
2020;002688;17.000000;4293.280000;5366.600000;2252.770000
2021;023010;129.000000;17388.490000;21735.612500;8144.650000
2020;018073;2.000000;94.400000;118.000000;37.200000
2023;003906;6.000000;5816.800000;7271.000000;1220.320000
2023;017805;24.000000;33009.600000;41262.000000;5559.360000
2021;015448;100.000000;15200.260000;19000.325000;7225.660000
2022;027391;28.000000;8660.240000;10825.300000;2461.330000
2021;034443;14.000000;18829.600000;23537.000000;380.400000
2021;016168;9.720000;4113.500000;5141.875000;2065.550000
2021;028891;27.000000;391199.200000;488999.000000;51817.300000
2023;026146;9.000000;1000.800000;1251.000000;337.420000
2022;026305;27.000000;2124.000000;2655.000000;996.180000
2022;025647;1.000000;215.200000;269.000000;134.880000
2020;003537;42.000000;8570.400000;10713.000000;3049.390000
2024;041076;1.000000;2879.200000;3599.000000;222.800000
2021;019749;13.000000;2068.000000;2585.000000;263.450000
2020;018585;28.000000;7701.440000;9626.800000;-953.920000
2021;026090;43.000000;7489.230000;9361.537500;2636.250000
2021;026470;83.000000;2226.400000;2783.000000;651.820000
2021;004614;30.000000;1297.710000;1622.137500;426.510000
2023;036848;23.000000;31261.600000;39077.000000;13405.720000
2024;043594;.000000;.000000;.000000;.000000
2022;039004;5.000000;2636.000000;3295.000000;646.600000
2022;002959;153.000000;12964.800000;16206.000000;4511.480000
2021;027814;2.000000;1438.400000;1798.000000;72.200000
2023;015417;72.000000;14056.800000;17571.000000;3742.300000
2023;022231;114.410000;6794.760000;8493.450000;2554.720000
2021;002427;30.000000;673.600000;842.000000;343.000000
2023;034638;2.000000;2040.000000;2550.000000;137.600000
2020;026686;13.000000;32678.400000;40848.000000;11090.400000
2022;020508;14.000000;392.000000;490.000000;199.680000
2021;014744;56.000000;26320.540000;32900.675000;9940.440000
2020;019460;3.000000;494.640000;618.300000;180.030000
2023;039857;6.000000;110.400000;138.000000;41.100000
2021;001095;35.000000;4771.820000;5964.775000;2017.130000
2021;028146;11.000000;324.000000;405.000000;207.520000
2021;008300;283.000000;6996.130000;8745.162500;4432.150000
2022;021682;85.000000;40952.340000;51190.425000;22469.880000
2021;015282;62.000000;16102.270000;20127.837500;4091.660000
2020;002833;3245.090000;280551.540000;350689.425000;-32278.070000
2020;002929;2186.000000;338647.740000;423309.675000;246902.940000
2023;003568;322.000000;87013.650000;108767.062500;14076.450000
2023;004800;88.000000;13782.400000;17228.000000;6031.840000
2020;025967;38.000000;1682.400000;2103.000000;1001.440000
2021;034490;5.000000;4988.000000;6235.000000;1105.600000
2024;042902;6.000000;4380.800000;5476.000000;1812.560000
2023;031058;81.000000;6363.890000;7954.862500;3498.070000
2022;027538;17.000000;4234.400000;5293.000000;1295.960000
2020;002609;38.000000;2097.600000;2622.000000;747.240000
2021;025977;43.000000;2029.600000;2537.000000;962.240000
2022;026015;331.670000;120628.140000;150785.175000;48894.570000
2023;016591;46.035000;26337.240000;32921.550000;6685.810000
2021;015689;24.000000;8710.600000;10888.250000;4526.280000
2020;025549;4.000000;444.800000;556.000000;216.320000
2021;008409;23.000000;19181.600000;23977.000000;1020.580000
2021;002811;392.400000;135433.520000;169291.900000;54580.460000
2021;022382;66.000000;15988.400000;19985.500000;725.040000
2023;021301;36.000000;23139.200000;28924.000000;7553.440000
2023;031199;26.000000;6219.200000;7774.000000;439.400000
2020;007976;5.000000;1958.000000;2447.500000;-102.400000
2020;025770;164.000000;494131.800000;617664.750000;44846.040000
2020;003438;107.000000;32072.800000;40091.000000;9406.240000
2022;004785;13.000000;2979.200000;3724.000000;153.910000
2023;039757;11.000000;343.200000;429.000000;113.520000
2021;015382;836.000000;839017.020000;1048771.275000;176397.170000
2023;031847;18.000000;23540.800000;29426.000000;-121.210000
2020;006066;530.000000;282811.840000;353514.800000;84890.430000
2024;004766;1.000000;151.200000;189.000000;58.760000
2020;001781;55.000000;2596.000000;3245.000000;1106.090000
2021;026453;16.000000;413.600000;517.000000;93.660000
2023;018524;128.000000;1502.400000;1878.000000;642.240000
2021;005534;105.000000;5442.600000;6803.250000;2392.840000
2023;027502;2.000000;636.800000;796.000000;89.600000
2022;004629;63.000000;8605.400000;10756.750000;315.290000
2021;027636;13.000000;6229.600000;7787.000000;881.400000
2022;002132;86.000000;6384.330000;7980.412500;2401.530000
2020;006167;136.000000;25829.600000;32287.000000;10181.700000
2023;026938;415.000000;32311.350000;40389.187500;18670.480000
2020;026669;12.000000;22608.000000;28260.000000;6701.760000
2022;007386;63.000000;14045.730000;17557.162500;4570.160000
2021;021027;262.000000;10217.170000;12771.462500;5672.410000
2023;042980;58.000000;16078.400000;20098.000000;3075.970000
2020;002943;1367.000000;167666.270000;209582.837500;82736.670000
2020;020519;6.000000;187.200000;234.000000;94.980000
2022;018507;135.000000;8488.800000;10611.000000;3513.440000
2022;008780;61.000000;19862.400000;24828.000000;-2251.320000
2021;003582;29.000000;11869.600000;14837.000000;2789.100000
2023;015527;7.000000;908.000000;1135.000000;345.410000
2024;027217;1.000000;356.800000;446.000000;-.020000
2024;031463;5.000000;684.000000;855.000000;212.050000
2021;019428;2.000000;158.400000;198.000000;59.400000
2021;005043;76.000000;11899.200000;14874.000000;3589.620000
2023;004612;223.000000;30025.660000;37532.075000;6538.380000
2024;017384;1.000000;164.000000;205.000000;24.800000
2022;004778;52.000000;7767.200000;9709.000000;3230.400000
2022;020234;302.000000;1921503.800000;2401879.750000;-81125.400000
2024;017023;7.000000;16052.000000;20065.000000;2150.560000
2023;039057;32.000000;9764.900000;12206.125000;5353.960000
2020;003629;21.000000;20199.200000;25249.000000;4098.500000
2022;000002;894.000000;187713.620000;234642.025000;81922.180000
2024;019926;4.000000;4083.200000;5104.000000;-535.440000
2021;029604;154.000000;30159.400000;37699.250000;18478.920000
2021;025568;62.000000;9790.000000;12237.500000;6136.560000
2024;001491;4.000000;252.800000;316.000000;115.640000
2024;004221;5.000000;634.400000;793.000000;120.260000
2022;041111;99.000000;84796.800000;105996.000000;4678.740000
2021;005561;134.000000;7896.800000;9871.000000;3083.040000
2023;015552;47.000000;3141.070000;3926.337500;1240.650000
2021;004835;10.000000;2592.800000;3241.000000;965.500000
2023;002882;1.080000;310.180000;387.725000;111.560000
2022;003300;158.000000;9573.280000;11966.600000;4620.050000
2023;042896;51.000000;4039.200000;5049.000000;2307.320000
2020;020710;33.000000;4164.800000;5206.000000;1518.530000
2021;021847;7.000000;2010.400000;2513.000000;-32.410000
2021;022985;54.270000;6686.500000;8358.125000;-7583.620000
2022;025888;69.000000;302156.360000;377695.450000;3507.080000
2024;019668;1.000000;79.200000;99.000000;30.920000
2021;019452;11.000000;2841.080000;3551.350000;33.880000
2022;030972;7.000000;2010.400000;2513.000000;1337.140000
2022;006457;109.000000;17301.600000;21627.000000;6202.410000
2024;012041;14.000000;2296.000000;2870.000000;.000000
2020;010249;154.000000;16983.200000;21229.000000;4723.670000
2021;020347;204.000000;484098.760000;605123.450000;150213.320000
2022;006175;57.000000;18233.230000;22791.537500;8159.710000
2023;016142;8.280000;11916.570000;14895.712500;2888.060000
2022;015335;8.000000;1120.000000;1400.000000;-726.430000
2024;031051;2.000000;126.400000;158.000000;61.460000
2020;026156;15.000000;789.600000;987.000000;251.520000
2022;003930;16.000000;7187.200000;8984.000000;2389.280000
2020;006045;66.000000;2065.120000;2581.400000;374.630000
2021;027162;4.000000;3597.600000;4497.000000;994.720000
2021;005109;3.000000;951.200000;1189.000000;-1777.120000
2022;004589;319.000000;32537.200000;40671.500000;10530.760000
2020;020539;12.000000;336.000000;420.000000;179.880000
2020;025900;42.000000;217563.200000;271954.000000;54805.920000
2021;025604;1.000000;7679.200000;9599.000000;-2293.280000
2022;008928;3.000000;2205.600000;2757.000000;439.920000
2023;008284;57.000000;4023.480000;5029.350000;1816.450000
2022;004761;18.000000;820.800000;1026.000000;187.200000
2024;005676;3.000000;141.600000;177.000000;58.080000
2022;027439;925.000000;107412.900000;134266.125000;17748.100000
2021;026671;28.000000;56835.200000;71044.000000;19373.440000
2021;024984;5.000000;276.000000;345.000000;113.600000
2020;006482;128.000000;11861.150000;14826.437500;5324.370000
2021;002671;1.000000;1119.200000;1399.000000;222.700000
2021;006759;480.000000;57929.400000;72411.750000;36712.120000
2021;013094;3.000000;751.200000;939.000000;219.100000
2023;021502;67.000000;5240.000000;6550.000000;1979.010000
2020;016145;78.760000;46119.360000;57649.200000;-397.000000
2020;007741;5.000000;269.600000;337.000000;130.170000
2020;006302;1.000000;207.200000;259.000000;92.390000
2021;034566;12.000000;49431.200000;61789.000000;17628.800000
2020;018601;14.000000;2085.200000;2606.500000;423.120000
2022;015326;1.000000;127.200000;159.000000;40.020000
2022;005573;167.000000;4746.400000;5933.000000;1984.680000
2024;024898;7.000000;754.400000;943.000000;235.700000
2022;021577;61.000000;2055.200000;2569.000000;1008.000000
2023;046904;9.000000;697.600000;872.000000;278.920000
2022;000427;14.000000;209.600000;262.000000;-32.880000
2020;015356;7.000000;882.400000;1103.000000;287.350000
2023;022269;42.000000;6638.110000;8297.637500;2086.270000
2020;005724;12.000000;3064.000000;3830.000000;1155.520000
2021;013173;34.000000;7044.800000;8806.000000;3414.000000
2021;028176;14.000000;280.000000;350.000000;185.920000
2022;001780;11.000000;487.200000;609.000000;168.130000
2020;022108;8.000000;1592.800000;1991.000000;831.600000
2023;004393;-26.930000;-2132.860000;-2666.075000;2029.440000
2020;021972;173.000000;5499.200000;6874.000000;2527.220000
2021;019467;1.000000;100.000000;125.000000;13.100000
2022;004015;92.000000;35294.400000;44118.000000;20829.600000
2020;004217;46.000000;2649.570000;3311.962500;1006.170000
2022;007335;2.000000;174.400000;218.000000;-111.050000
2023;040595;2.000000;654.400000;818.000000;225.760000
2023;015859;11.000000;255.200000;319.000000;-40.480000
2022;023263;4.000000;83.200000;104.000000;16.000000
2024;044967;1.000000;2999.200000;3749.000000;-26.080000
2020;003748;101.000000;6815.200000;8519.000000;2639.820000
2020;003985;3.000000;861.600000;1077.000000;354.090000
2020;004525;70.000000;8177.120000;10221.400000;2870.600000
2021;025533;54.000000;21316.800000;26646.000000;4530.360000
2020;018080;41.000000;21278.400000;26598.000000;8043.360000
2021;027441;34.000000;24628.800000;30786.000000;4142.730000
2021;000562;7.000000;218.400000;273.000000;109.580000
2022;000544;50.000000;3400.000000;4250.000000;-319.940000
2020;008398;380.000000;209428.960000;261786.200000;9681.290000
2020;004588;1237.000000;49211.000000;61513.750000;22842.450000
2020;028461;6.000000;667.200000;834.000000;291.000000
2024;000690;13.000000;405.600000;507.000000;166.130000
2021;026168;2.000000;638.400000;798.000000;290.080000
2022;039736;373.000000;46689.920000;58362.400000;-23803.280000
2020;003679;164.000000;19541.600000;24427.000000;9786.470000
2020;021010;33.000000;2325.600000;2907.000000;916.640000
2020;028104;54.000000;5548.800000;6936.000000;2764.020000
2022;002654;7.000000;2440.310000;3050.387500;967.050000
2024;043354;3.000000;141.600000;177.000000;42.000000
2020;005659;67.000000;2068.000000;2585.000000;942.400000
2020;021156;85.000000;26940.000000;33675.000000;6849.600000
2022;021245;15.000000;428.000000;535.000000;125.600000
2022;026198;3.000000;1197.600000;1497.000000;343.380000
2022;027186;24.000000;10134.140000;12667.675000;4357.860000
2024;029696;21.000000;386.400000;483.000000;139.850000
2022;019755;28.000000;3726.400000;4658.000000;338.990000
2021;029743;19.000000;5805.600000;7257.000000;2220.700000
2021;021342;12.000000;105.600000;132.000000;11.520000
2021;024961;38.000000;8392.000000;10490.000000;2053.800000
2023;034744;250.000000;15277.350000;19096.687500;5772.080000
2024;019262;4.000000;760.000000;950.000000;171.760000
2021;025929;10.000000;609.310000;761.637500;246.310000
2021;022206;175.000000;24353.280000;30441.600000;8377.380000
2023;015502;230.000000;22387.080000;27983.850000;8006.610000
2022;002375;74.000000;1926.400000;2408.000000;1175.920000
2023;042637;7.000000;206.400000;258.000000;44.700000
2024;026341;2.000000;33104.000000;41380.000000;-3679.600000
2021;021334;28.000000;384.000000;480.000000;164.480000
2021;019993;256.000000;4599.780000;5749.725000;2917.860000
2021;004427;66.000000;15739.200000;19674.000000;5075.580000
2021;002493;166.000000;5582.560000;6978.200000;2800.400000
2020;021225;6.000000;475.200000;594.000000;172.800000
2020;001901;165.000000;21781.340000;27226.675000;9341.980000
2024;041421;3.000000;285.600000;357.000000;149.970000
2022;006591;417.160000;43588.120000;54485.150000;-30991.760000
2020;019551;8.000000;242.400000;303.000000;105.380000
2020;003571;37.000000;13783.200000;17229.000000;1613.900000
2020;025522;12.000000;1718.400000;2148.000000;817.100000
2024;003447;6.000000;8532.000000;10665.000000;715.920000
2022;027445;54.000000;4609.310000;5761.637500;2229.290000
2023;003881;24.000000;5284.800000;6606.000000;1732.740000
2021;011744;19.000000;4512.800000;5641.000000;1136.000000
2021;004857;12.000000;1568.000000;1960.000000;625.400000
2022;027744;8.000000;2873.600000;3592.000000;965.360000
2022;008123;983.000000;22801.990000;28502.487500;10699.280000
2020;025750;9.000000;290.400000;363.000000;-32.160000
2021;005037;35.000000;8260.000000;10325.000000;2148.550000
2021;007344;2.000000;94.400000;118.000000;47.840000
2020;016570;97.000000;83491.000000;104363.750000;26064.120000
2024;004613;3.000000;14901.600000;18627.000000;-154.080000
2023;028749;1.000000;1600.000000;2000.000000;404.040000
2020;008231;18.000000;861.600000;1077.000000;386.120000
2021;013099;3.000000;756.000000;945.000000;44.280000
2021;013297;10.000000;3240.000000;4050.000000;1344.500000
2020;008816;13.000000;821.600000;1027.000000;434.310000
2022;007008;11.000000;1399.200000;1749.000000;995.640000
2023;004635;66.000000;15908.800000;19886.000000;2563.620000
2020;027420;34.000000;3236.800000;4046.000000;1127.440000
2020;002606;1.000000;560.000000;700.000000;15.500000
2020;006626;370.450000;84722.130000;105902.662500;28662.320000
2021;004985;71.000000;12844.340000;16055.425000;4195.220000
2023;045762;12.768000;3564.830000;4456.037500;-146.830000
2022;003794;3.000000;3077.600000;3847.000000;656.100000
2020;005656;25.000000;780.000000;975.000000;320.800000
2023;042821;5.000000;964.800000;1206.000000;401.200000
2020;015286;28.000000;21519.770000;26899.712500;5468.750000
2021;025541;98.000000;8091.600000;10114.500000;3743.760000
2023;029604;177.000000;39844.060000;49805.075000;22794.380000
2020;021505;67.000000;5100.000000;6375.000000;2123.420000
2022;034026;15.000000;2589.600000;3237.000000;943.040000
2023;041420;7.000000;722.400000;903.000000;379.260000
2024;028149;1.000000;39.200000;49.000000;25.280000
2023;006479;28.000000;10769.600000;13462.000000;4315.320000
2022;019679;52.000000;12999.200000;16249.000000;3973.940000
2021;012518;62.000000;39511.200000;49389.000000;12778.500000
2023;030871;1.000000;231.200000;289.000000;46.620000
2024;045671;10.000000;2376.800000;2971.000000;1019.600000
2022;018578;23.000000;52543.200000;65679.000000;11456.000000
