Produktnummer;Lev.prono;Strekkode;Beskrivelse;Sortimentskode;Skien;Porsgrunn;Kristiansand;Tonsberg;Arendal;Sandefjord;Larvik;Stock
102065;102065;7332844317765;EIA xxSENSO KITCHEN BRØDFORM 31 CM SORT;UT;NULL;NULL;NULL;.000000;NULL;6.000000;NULL;NULL
102080;102080;8018080303920;USB BILLADER KIT FOR HUAWEI TYPE C 18W;BL;4.000000;NULL;3.000000;5.000000;4.000000;6.000000;-1.000000;NULL
102081;102081;7023671020811;FLEXIT KONDENSATOR 3 UF P2 LEDN.100MM;BL;NULL;-1.000000;NULL;.000000;NULL;NULL;2.000000;NULL
102086;102086;8018080312397;EXTREME LADEKABEL FOR LIGHTNING KEVLAR 1.2M;BL;7.000000;.000000;10.000000;6.000000;14.000000;7.000000;-5.000000;NULL
102089;102089;8018080312373;EXTREME LADEKABEL FOR TYPE C KEVLAR 1.2M;BL;11.000000;.000000;7.000000;6.000000;11.000000;10.000000;5.000000;NULL
102296;102296;8018080240881;KONISKE xxØREPLUGGER M/MIKROFON 3.5MM HVIT;UT;6.000000;NULL;4.000000;7.000000;3.000000;7.000000;7.000000;NULL
102297;102297;8018080240928;KONISKE xxØREPLUGGER M/MIKROFON 3.5MM BLÅ;UT;11.000000;.000000;7.000000;6.000000;.000000;5.000000;7.000000;NULL
06008A7302;06008A7302;3165140967358;BOSCH xxHØYTRYKKSPYLER AQT 42-13;UT;.000000;-1.000000;-6.000000;.000000;-16.000000;.000000;.000000;NULL
06008A7700;06008A7700;3165140852227;BSC xxBOSCH HØYTRYKKSVASKER ADVANCED AQUATAK 150;UT;NULL;.000000;NULL;.000000;.000000;.000000;NULL;NULL
06008B9606;06008B9606;4059952526867;BOSCH ADVANCEDROTAK 660 M/2X2.0AH BATTERI;UT;-2.000000;.000000;1.000000;.000000;6.000000;1.000000;-1.000000;NULL
06008C0500;06008C0500;3165140940535;BOSCH HEKKSAKS UNIVERSAL HEDGECUT 50;UT;2.000000;.000000;NULL;.000000;.000000;2.000000;NULL;NULL
060193A308;060193A308;3165140726399;BSC xxBOSCH VINKELSLIPER GWS 18V-LI SOLO L-BOXX;UT;.000000;.000000;.000000;.000000;.000000;.000000;.000000;NULL
0603008201;0603008201;3165140471626;BSC xxBOSCH KRYSSLASER PCL 20 MED STATIV;UT;.000000;2.000000;.000000;.000000;-1.000000;.000000;.000000;NULL
0603174000;0603174000;3165140840910;BSC BOSCH SLAGBORMASKIN ADVANCEDIMPACT 900;BL;3.000000;.000000;.000000;.000000;3.000000;2.000000;1.000000;NULL
0603207200;0603207200;3165140731140;BSC BOSCH SPRØYTEPISTOL PFS 5000 E;BL;.000000;-6.000000;.000000;-1.000000;10.000000;1.000000;2.000000;NULL
06032A6000;06032A6000;3165140887861;BSC xxBOSCH EASY VARMLUFTPISTOL 500;UT;NULL;1.000000;NULL;.000000;.000000;NULL;NULL;NULL
06033A3000;06033A3000;3165140594370;BSC BOSCH EKSENTERSLIPER PEX 300 A IK;BL;1.000000;.000000;1.000000;2.000000;6.000000;3.000000;1.000000;NULL
06033A6001;06033A6001;3165140616843;BSC BOSCH BAJONETTSAG PSA 9000 E;BL;1.000000;1.000000;.000000;1.000000;2.000000;2.000000;2.000000;NULL
06033B9100;06033B9100;3165140941303;BOSCH STØVSUGER UNI VAC 18 LI SOLO;BL;NULL;.000000;.000000;2.000000;4.000000;1.000000;1.000000;NULL
06033C7003;06033C7003;3165140901505;BSC BOSCH UNIVERSAL SIRKELSAG 12V;BL;3.000000;NULL;2.000000;2.000000;5.000000;1.000000;1.000000;NULL
06033C9000;06033C9000;3165140830829;BSC BOSCH EASY MULTISAG 12V 1X2.5AH;BL;.000000;-1.000000;NULL;.000000;.000000;.000000;1.000000;NULL
101216;101216;8018080203268;USB xxBILLADER DUAL ULTRA M/2 UTTAK 15W;UT;.000000;NULL;.000000;.000000;7.000000;4.000000;.000000;NULL
101297;101297;7023671012977;FLE SJALUSIRIST HVIT METALL 155X155;BL;7.000000;NULL;2.000000;4.000000;5.000000;14.000000;10.000000;NULL
101311;101311;7023671013110;FLE OVERSTRØMNINGSRIST MATT ALU 400X;BL;.000000;4.000000;NULL;12.000000;2.000000;5.000000;8.000000;NULL
101312;101312;7023671013127;FLE OVERSTRØMNINGSRIST HVIT METALL 6;BL;2.000000;NULL;.000000;11.000000;5.000000;11.000000;4.000000;NULL
101312T;101312;4015211101312;TOALETT TILSLUTNINGSRØR 110MM LGD. 250MM;BL;6.000000;3.000000;.000000;NULL;8.000000;3.000000;NULL;NULL
101313;101313;7023671013134;FLE OVERSTRØMNINGSRIST MATT ALU 600X;BL;10.000000;6.000000;NULL;12.000000;7.000000;6.000000;9.000000;NULL
1014;1014;5021378010878;FUG GENESIS UTVENDIG HJØRNELIST 8MM MATT ALU RETT KANT;BL;11.000000;.000000;13.000000;NULL;4.000000;8.000000;6.000000;NULL
101-4004;101-4004;5701951120377;VTR xxCELESTE HANDDUSJ 1-SPRAY Ø12 KROM;UT;.000000;.000000;.000000;.000000;1.000000;.000000;.000000;NULL
101-4005;101-4005;5701951120384;VTR xxCELESTE HÅNDDUSJ 1-SPRAY Ø8 CM KROM;UT;.000000;.000000;.000000;.000000;NULL;.000000;.000000;NULL
101-4009;101-4009;5701951120063;VTR xxCELESTE MANSION SERVANTARMATUR;UT;.000000;-2.000000;.000000;.000000;-4.000000;-2.000000;.000000;NULL
101-4010;101-4010;5701951120223;VTR xxCELESTE UNIVERSE SERVANTARMATUR;UT;.000000;-1.000000;.000000;.000000;.000000;.000000;-2.000000;NULL
101-4014;101-4014;5701951120278;VTR xxCELESTE MANSION KJØKKENARMATUR;UT;.000000;.000000;.000000;.000000;.000000;.000000;.000000;NULL
101-4015;101-4015;5701951120285;VTR xxCELESTE DECOR DUAL KJØKKENARMATUR M/AVSTENGNING;UT;.000000;.000000;.000000;.000000;.000000;-1.000000;.000000;NULL
101-4019;101-4019;5701951120315;VTR xxCELESTE MANSION DUSJARMATUR;UT;.000000;1.000000;.000000;.000000;.000000;.000000;.000000;NULL
101-4024;101-4024;5701951125136;VTR xxCELESTE DARVEL SERVANTARMATUR;UT;-1.000000;.000000;.000000;-3.000000;-1.000000;.000000;-1.000000;NULL
101-4025;101-4025;5701951125143;VTR xxCELESTE WISTON SERVANTARMATUR;UT;.000000;2.000000;.000000;-1.000000;.000000;.000000;-2.000000;NULL
101-4029;101-4029;5701951125075;VTR xxCELESTE FORTH DUSJSETT INKL. DUSJTERMOSTAT;UT;.000000;.000000;.000000;.000000;.000000;.000000;.000000;NULL
101-4032;101-4032;5701951125099;VTR xxCELESTE DOUGLAS BADEBATTERI;UT;-2.000000;-1.000000;.000000;.000000;1.000000;.000000;.000000;NULL
101465;101465;8018080226861;USB HURTIGLADER KIT FOR HUAWEI MICRO USB;BL;5.000000;NULL;7.000000;6.000000;7.000000;7.000000;4.000000;NULL
1023F;1023F;6414150078842;ORAS SAFIRA KJØKKENARMATUR MED 5L VANNVARMER;BL;.000000;.000000;.000000;1.000000;1.000000;.000000;2.000000;NULL
1024;1024;5021378096162;FUG GENESIS OVERGANGSLIST RUSTFRITT STÅL 10MM;TS;14.000000;NULL;NULL;8.000000;NULL;NULL;3.000000;NULL
102402;102402;5701914102402;MIR MIRA RUSTIC FUGE 115 LYSGRÅ 6KG;BL;.000000;NULL;NULL;5.000000;2.000000;4.000000;8.000000;NULL
102418;102418;7332844321892;EIA SENSO KITCHEN PAIFORM 28CM;HL;NULL;NULL;NULL;.000000;NULL;11.000000;NULL;NULL
102426;102426;5701914102426;MIR MIRA RUSTIC FUGE 120 GRÅ 6KG;BL;.000000;.000000;NULL;1.000000;4.000000;7.000000;6.000000;NULL
102446;102446;8018080287152;NØDLADER xx5000mAh BLÅ;UT;5.000000;NULL;6.000000;5.000000;5.000000;6.000000;6.000000;NULL
102449;102449;7332844322196;EIA SENSO KITCHEN STEKESKYDD Ø29CM;HL;.000000;NULL;.000000;NULL;NULL;3.000000;NULL;NULL
102450;102450;8018080241338;USB LADEKABEL IPHONE/LIGHTNING HVIT;BL;6.000000;NULL;.000000;12.000000;14.000000;8.000000;-6.000000;NULL
1026027;1026027;7331541034128;MÅN xxUPONOR FORDELERRØR Q&E 3/4" 3X15MM;UT;.000000;4.000000;2.000000;.000000;1.000000;6.000000;-3.000000;NULL
102614;102614;8018080348907;WIRELESS FAST CHARGER STAND - 10W;BL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
102634;102634;8018080351518;AUX ADAPTER TYPEC-3,5MM, HVIT;BL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
102667;102667;7332844324251;EIA SENSO KITCHEN BRØDKURV Ø 19CM;HL;NULL;NULL;NULL;NULL;NULL;22.000000;NULL;NULL
102724;102724;8018080342387;AUX ADAPTER LIGHTNING-3,5MM, HVIT;BL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1028;1028;7312280010284;RØR MARIA GULVMOPP MED TELESKOPSKAFT;BL;3.000000;NULL;NULL;7.000000;7.000000;3.000000;13.000000;NULL
102854;102854;8018080356964;USB CHARGER MULTIPOWER 2;BL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
103035572;103035572;7331373318052;TKG FOAM UNDERLAG 2MM 15M2;HL;15.000000;.000000;.000000;41.000000;4.000000;41.000000;16.000000;NULL
103074;103074;7026751030748;ASK DESIGN HJØRNEHYLLE N°15 FOR DUSJ 1MM BØRSTET STÅL;BL;2.000000;.000000;6.000000;.000000;7.000000;3.000000;4.000000;NULL
103075;103075;7026751030755;ASK DESIGN HJØRNEHYLLE N°3 FOR DUSJ 1MM BØRSTET STÅL;BL;1.000000;.000000;5.000000;1.000000;4.000000;3.000000;3.000000;NULL
103079;103079;7026751030793;DESIGN SLUKRIST N°3 20X20CM SORT MATT STÅL;BL;10.000000;-2.000000;1.000000;9.000000;16.000000;4.000000;1.000000;NULL
103094;103094;7026751030946;DESIGN SLUKRIST CAPRI 20X20CM SORT MATT STÅL;BL;11.000000;NULL;.000000;7.000000;18.000000;6.000000;.000000;NULL
1033;1033;5021378071107;FUG GENESIS UTVENDIG HJØRNELIST 10 MM BLANK ALU FIRKANT;BL;19.000000;45.000000;7.000000;-22.000000;16.000000;22.000000;7.000000;NULL
1033080n;1033080n;6414905265176;UPONOR COMBIPEX RØR 15MM 50M;HL;32.000000;8.000000;9.000000;4.000000;6.000000;4.000000;9.000000;NULL
1033179-10;1033179-10;5705157040842;MÅN UPONOR COMBIPEX RØR-I-RØR 10M 18MM;BL;2.000000;3.000000;4.000000;1.000000;4.000000;2.000000;.000000;NULL
1033186;1033186;7321500037482;MÅN xxUPONOR COMBIPEX M/ISOLERING 18MM - 50M;UT;.000000;NULL;NULL;.000000;.000000;2.000000;2.000000;NULL
1033929;1033929;7058460550316;MÅN xxUPONOR RAMME TIL FORDELERSKAP TYPE 3-118;UT;.000000;3.000000;1.000000;4.000000;4.000000;6.000000;1.000000;NULL
1034016;1034016;7318793841803;UPONOR UPONOR FPL-X KOMPR. KOBL.SETT PEX DR;HL;23.000000;NULL;1.000000;NULL;5.000000;4.000000;30.000000;NULL
1034072;1034072;5705150032165;MÅN UPONOR AQUA PLUS KULEVENTIL M/LØPEMUTTER 1/2";BL;.000000;5.000000;21.000000;4.000000;23.000000;10.000000;-1.000000;NULL
1034144;1034144;7321500021528;UPONOR RETT NIPPEL G 1/2" UTV, G 1/2" INNV.;HL;28.000000;.000000;10.000000;NULL;6.000000;7.000000;90.000000;NULL
1034145;1034145;7321500045876;MÅN UPONOR SMART AQUA PLUS RETTNIPPEL G 1/2" PL/DR;BL;66.000000;23.000000;18.000000;34.000000;42.000000;24.000000;90.000000;NULL
1036514;1036514;7045210068856;EIM NEXANS VARMEKABEL TXLP/2R NORDIC 23M 230W;BL;3.000000;2.000000;NULL;2.000000;2.000000;2.000000;2.000000;NULL
1036516;1036516;7045210068870;EIM NEXANS VARMEKABEL TXLP/2R NORDIC 53.4 M 530W;BL;3.000000;1.000000;NULL;.000000;2.000000;2.000000;3.000000;NULL
1036533;1036533;7045210068887;EIM NEXANS VARMEKABEL TXLP/2R NORDIC 64.8 M 650W;BL;2.000000;1.000000;NULL;1.000000;2.000000;2.000000;2.000000;NULL
1036605;1036605;7045210014020;EAS NEXANS VARMEKABEL TKXP 700W;BL;1.000000;1.000000;1.000000;2.000000;1.000000;2.000000;3.000000;NULL
103693;103693;7332844334588;EIA xxSENSO GRYTEVOTT SONJA;UT;NULL;NULL;NULL;.000000;NULL;.000000;NULL;NULL
10450302;10450302;9007993503373;TRESKAFT 140CM;BL;-2.000000;-1.000000;.000000;.000000;6.000000;2.000000;.000000;NULL
10456;10456;5708701045607;MILLEX KNAGG SORT MATT Ø45;BL;2.000000;3.000000;2.000000;NULL;11.000000;9.000000;-6.000000;NULL
1051912;1051912;7045210077209;EIM NEXANS N-LINE PN 3G2.5 16-50 50M;BL;10.000000;.000000;6.000000;2.000000;31.000000;13.000000;6.000000;NULL
044020318;044020318;5705150027574;MÅN FIX-PRO KOMPRESJONSVINKEL 18MM PEX;BL;35.000000;6.000000;8.000000;1.000000;1.000000;3.000000;13.000000;NULL
044021422;044021422;5705150022746;FIX-PRO VINKELOVERGANG M/NIPPEL 18MM X 1/2" CU;BL;-1.000000;4.000000;30.000000;-2.000000;2.000000;.000000;44.000000;NULL
044023463;044023463;5705150027550;MÅN FIX-PRO VINKELOVERGANG M/MUFFE22MM 1/2" CU;BL;5.000000;4.000000;2.000000;5.000000;9.000000;4.000000;7.000000;NULL
044023522;044023522;5705150027741;MÅN FIX-PRO VINKELOVERGANG M/MUFFE18MM X 1/2" PEX;BL;9.000000;11.000000;5.000000;43.000000;16.000000;7.000000;11.000000;NULL
044023715;044023715;5705150022913;MÅN FIX-PRO VINKELOVERGANG M/MUFFE15MM X 1/2" PEX KROM;BL;16.000000;16.000000;15.000000;9.000000;3.000000;9.000000;.000000;NULL
044030222;044030222;5705150027772;FIX-PRO STØTTEHYLSE 22MM CU 5PK.;BL;4.000000;10.000000;4.000000;-7.000000;4.000000;8.000000;1.000000;NULL
044030312;044030312;5705154184273;MÅN FIX-PRO FORKROMMET T-STYKKE 12MM TIL PEX-RØR;BL;-8.000000;NULL;NULL;1.000000;19.000000;NULL;8.000000;NULL
044036615;044036615;5705150027581;MÅN xxFIX-PRO T-RØR M/OVERGANGSNIPPEL 15MM X 1/2" CU;UT;16.000000;6.000000;.000000;16.000000;8.000000;3.000000;4.000000;NULL
044054222;044054222;5705150027406;MÅN FIX-PRO REDUKSJON 18 X 15MM;BL;4.000000;36.000000;5.000000;8.000000;10.000000;6.000000;6.000000;NULL
044054258;044054258;5705150022593;MÅN FIX-PRO REDUKSJON 22 X 12MM;BL;15.000000;20.000000;5.000000;5.000000;8.000000;5.000000;15.000000;NULL
044054263;044054263;5705150024887;MÅN FIX-PRO REDUKSJON 22 X 15MM;BL;13.000000;18.000000;5.000000;8.000000;8.000000;7.000000;14.000000;NULL
044054272;044054272;5705150027611;MÅN FIX-PRO REDUKSJON 22 X 18MM;BL;15.000000;20.000000;5.000000;8.000000;7.000000;8.000000;10.000000;NULL
044060218;044060218;5705154184341;MÅN FIX-PRO TIPPUNION TIL KOBBERRØR 1/2"X10MM;BL;-1.000000;10.000000;24.000000;8.000000;21.000000;6.000000;5.000000;NULL
044060316;044060316;5705154184365;MÅN FIX-PRO TIPPUNION TIL PEXXRØR 3/8"X10MM;BL;10.000000;13.000000;NULL;6.000000;43.000000;NULL;15.000000;NULL
044060432;044060432;5705150027505;MÅN FIX-PRO RETT OVERGANGSNIPPEL 18MM X 3/4" CU;BL;17.000000;19.000000;.000000;9.000000;5.000000;2.000000;12.000000;NULL
044060522;044060522;5705150027567;MÅN FIX-PRO RETT OVERGANGSNIPPEL 18MM X 1/2" PEX;BL;9.000000;4.000000;1.000000;1.000000;-1.000000;3.000000;6.000000;NULL
044065215;044065215;5705154184389;MÅN FIX-PRO UNION TIL KOBBERRØR 1/2"X15MM;BL;45.000000;38.000000;5.000000;33.000000;13.000000;12.000000;9.000000;NULL
044065318;044065318;5705154184426;MÅN FIX-PRO UNION TIL PEXXRØR 1/2"X10MM;BL;7.000000;NULL;NULL;8.000000;12.000000;NULL;7.000000;NULL
044065332;044065332;5705154184433;MÅN FIX-PRO UNION TIL PEXXRØR 1/2"X12MM;BL;15.000000;.000000;NULL;.000000;13.000000;.000000;4.000000;NULL
044065649;044065649;5705154184808;MÅN FIX-PRO RETT KOBLING MED MUFFE TIL PEXXRØR 3/8"X10MM;BL;8.000000;20.000000;NULL;5.000000;11.000000;NULL;13.000000;NULL
044070312;044070312;5705154184488;MÅN FIX-PRO FORKROMMET SAMLER 12MM TIL PEX-RØR;BL;-1.000000;NULL;.000000;.000000;19.000000;NULL;11.000000;NULL
044070315;044070315;5705154184495;MÅN FIX-PRO FORKROMMET SAMLER 15MM TIL PEX-RØR;BL;30.000000;17.000000;18.000000;29.000000;15.400000;8.000000;7.000000;NULL
044080712;044080712;5705154184518;MÅN FIX-PRO ENDEMUFFE 12MM TIL PEX/KOBBERRØR;BL;27.000000;15.000000;14.000000;17.000000;24.000000;8.000000;4.000000;NULL
044093515;044093515;5705154184556;MÅN FIX-PRO STØTTEHYLSE 15MM TIL KOBBERRØR 5PK;BL;54.000000;8.000000;11.000000;11.000000;42.000000;5.000000;6.000000;NULL
044096018;044096018;5705150027697;MÅN FIX-PRO KLEMRING 18MM 2PK.;BL;11.000000;16.000000;.000000;9.000000;33.000000;5.000000;17.000000;NULL
044096022;044096022;5705150022708;MÅN FIX-PRO KLEMRING 22MM 2PK.;BL;10.000000;14.000000;4.000000;9.000000;39.000000;4.000000;13.000000;NULL
044270915;044270915;5705154184679;MÅN FIX-PRO PLATEALBU MED MUFFE PEX/KOBBERRØR 1/2"X15MM;BL;-4.000000;12.000000;4.000000;4.000000;23.000000;3.000000;.000000;NULL
044270932;044270932;5705154184686;MÅN FIX-PRO PLATEALBU MED MUFFE PEX/KOBBERRØR 1/2"X12MM;BL;1.000000;10.000000;6.000000;6.000000;18.000000;6.000000;3.000000;NULL
044276976;044276976;5705154184693;MÅN FIX-PRO PLATEALBU MED NIPPEL PEX/KOBBERRØR 3/4"X15MM;BL;16.000000;19.000000;2.000000;1.000000;11.000000;5.000000;6.000000;NULL
045317917;045317917;5705154218718;MÅN UPONOR OVERGANG Q&E M/N 18X1/2";BL;7.000000;NULL;2.000000;NULL;NULL;6.000000;4.000000;NULL
045587022;045587022;5705154216226;MÅN xxGEBERIT MAPRESS BEND 90GR M/1 MUFFE 22MMX3/4" 2PK.;UT;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
048090103;048090103;5705150022715;MÅN FIX-PRO VINKEL 90° 3/8" MUFFE/MUFFE;BL;9.000000;15.000000;10.000000;11.000000;12.000000;6.000000;10.000000;NULL
0601388108;0601388108;3165140823715;BSC BOSCH VINKELSLIPER GWS 7-125 COMPACT;BL;-2.000000;2.000000;4.000000;2.000000;4.000000;1.000000;3.000000;NULL
0601676100;0601676100;3165140730983;BSC BOSCH SIRKELSAG GKS 165;BL;2.000000;.000000;.000000;2.000000;2.000000;3.000000;2.000000;NULL
0603103000;0603103000;3165140843867;BOSCH UNIVERSALMULTI 12 SOLO;BL;2.000000;NULL;NULL;3.000000;5.000000;1.000000;NULL;NULL
0603130100;0603130100;3165140840729;BSC BOSCH SLAGBORMASKIN EASY IMPACT 570;BL;2.000000;2.000000;.000000;.000000;5.000000;2.000000;2.000000;NULL
0603264503;0603264503;3165140078481;BOSCH LIMPISTOL PKP 18 E;BL;.000000;1.000000;NULL;6.000000;3.000000;.000000;.000000;NULL
06033A0000;06033A0000;3165140526838;BSC BOSCH STIKKSAG PST 700 E CT;BL;.000000;.000000;.000000;1.000000;3.000000;2.000000;1.000000;NULL
06033B4005;06033B4005;3165140887007;BSC xxBOSCH EASY STIKK- OG BAJONETTSAG 12V;UT;1.000000;NULL;2.000000;.000000;2.000000;.000000;1.000000;NULL
06033B8000;06033B8000;3165140718059;BSC BOSCH MULTISLIPER PSM PRIMO;BL;2.000000;.000000;2.000000;.000000;4.000000;2.000000;.000000;NULL
06033B9001;06033B9001;3165140761802;BSC xxBOSCH STØVSUGER PAS 18 LI SOLO;UT;3.000000;.000000;.000000;.000000;.000000;.000000;.000000;NULL
06033D3100;06033D3100;3165140874564;BSC xxBOSCH VINKELSLIPER ADVANCEDGRIND 18V SOLO;UT;.000000;.000000;.000000;.000000;.000000;.000000;.000000;NULL
0603663501;0603663501;3165140836074;BSC BOSCH KRYSSLASER QUIGO III;BL;.000000;.000000;.000000;2.000000;7.000000;1.000000;.000000;NULL
0603663800;0603663800;3165140898355;BOSCH UNIVERSAL KRYSSLINJELASER LVL 2;BL;.000000;NULL;2.000000;.000000;3.000000;.000000;NULL;NULL
010091-26;010091-26;1686;SBN xxCLASSICAL TUMBLED SLATE 01 20X20 20x20;UT;.000000;NULL;NULL;.000000;.000000;NULL;.000000;NULL
014.18;014.18;5701952014187;OX-ON BLUE COMFORT CE 08 HANSKE;HL;NULL;NULL;.000000;NULL;5.000000;NULL;NULL;NULL
014.21;014.21;5701952014217;XON OX-ON BLUE COMFORT CE11 HANSKE;HL;9.000000;NULL;-2.000000;1.000000;.000000;7.000000;2.000000;NULL
014.59;014.59;5701952014590;OX-ON CUT SUPREME 9600 CE 09 HANSKE;HL;NULL;NULL;.000000;8.000000;2.000000;2.000000;NULL;NULL
02040;02040;7023670020409;FLE TALLERKENVENTIL 4-KANT KARM/RAMME 4"X4";BL;4.000000;.000000;5.000000;1.000000;.000000;7.000000;.000000;NULL
0204992654;0204992654;7072742002324;SKRUESETT;HL;7.000000;2.000000;13.000000;.000000;3.000000;2.000000;4.000000;NULL
0204992658;0204992658;7072742002331;SKRUESETT;HL;11.000000;.000000;7.000000;2.000000;4.000000;2.000000;2.000000;NULL
0204992671;0204992671;2300210694456;TREPLUGGSETT;HL;NULL;NULL;4.000000;9.000000;3.000000;2.000000;NULL;NULL
0204992673;0204992673;7072742002362;HÅNDTAKSETT;HL;10.000000;2.000000;3.000000;5.000000;1.000000;4.000000;3.000000;NULL
0204992676;0204992676;2300210694906;SKRUESETT SKUFFEFRONT;HL;7.000000;NULL;19.000000;2.000000;.000000;5.000000;4.000000;NULL
0204992681;0204992681;2300210694760;HYLLEKNEKTSETT;HL;NULL;NULL;7.000000;8.000000;.000000;NULL;NULL;NULL
0204992690;0204992690;7072742002409;BRAKETTSETT;HL;5.000000;6.000000;7.000000;5.000000;2.000000;2.000000;4.000000;NULL
0204992691;0204992691;7072742002416;HÅNDTAKSETT;HL;4.000000;.000000;4.000000;1.000000;4.000000;3.000000;.000000;NULL
0204992693;0204992693;7072742002683;HW SKINNESETT ØVRE SKUFF;HL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
0204992716;0204992716;7072742002508;HENGSELSETT;HL;.000000;1.000000;7.000000;5.000000;4.000000;6.000000;3.000000;NULL
0204992730;0204992730;7072742002539;BRAKETTSETT;HL;7.000000;5.000000;11.000000;5.000000;4.000000;2.000000;4.000000;NULL
0204992737;0204992737;7072742002591;HENGSELSETT;HL;8.000000;2.000000;12.000000;1.000000;2.000000;5.000000;5.000000;NULL
0204992740;0204992740;7072742002621;SKINNESETT SKUFF;HL;2.000000;NULL;2.000000;NULL;2.000000;2.000000;NULL;NULL
02050;02050;7023670020508;FLE TALLERKENVENTIL Ø100 4-KANTRAMME FOR KANAL;BL;5.000000;.000000;3.000000;3.000000;4.000000;4.000000;3.000000;NULL
02053;02053;7023670020539;FLE TALLERKENVENTIL Ø125 4-KANTRAMME FOR KANAL;BL;3.000000;4.000000;.000000;2.000000;3.000000;7.000000;5.000000;NULL
02122;02122;7023670021222;FLE SJALUSIRIST 4X6 PLAST M/KARM 4x6";BL;3.000000;2.000000;.000000;12.000000;43.000000;14.000000;8.000000;NULL
02131170240;02131170240;7039849464219;UTFORING FURU 18X170X2400MM S0502Y BOMULL;BL;1.000000;NULL;NULL;NULL;.000000;.000000;.000000;NULL
02131300240;02131300240;7039849464257;UTFORING FURU 18X300X2400MM S0502Y BOMULL;BL;8.000000;NULL;NULL;.000000;.000000;.000000;8.000000;NULL
1014783;1014783;6411501356802;MÅN xxFISKARS MEDIUM LØVRIVE I PLAST;UT;.000000;NULL;.000000;.000000;.000000;8.000000;.000000;NULL
101484;101484;7332844015425;EIA SENSO KITCHEN STEKEPANNE 28 CM MED GLASSLOKK;HL;NULL;NULL;NULL;NULL;NULL;.000000;NULL;NULL
101604;101604;7332844319936;EIA SENSO KITCHEN BRØDKNIV;HL;NULL;NULL;NULL;.000000;NULL;10.000000;NULL;NULL
101607;101607;8018080205026;MANTIS xxØREPLUGGER M/MIKROFON HVIT;UT;14.000000;.000000;6.000000;9.000000;7.000000;9.000000;8.000000;NULL
101608;101608;8018080205033;MANTIS xxØREPLUGGER M/MIKROFON GRÅ;UT;12.000000;.000000;8.000000;8.000000;4.000000;8.000000;8.000000;NULL
101706;101706;8018080259593;USB LADEKABEL HJEM XL 3M;BL;3.000000;.000000;1.000000;2.000000;6.000000;2.000000;.000000;NULL
101708;101708;8018080275999;ØREPLUGGER xxM/MIKROFON SORT;UT;12.000000;.000000;8.000000;9.000000;.000000;9.000000;9.000000;NULL
101755;101755;8018080203923;USB xxLADER DUAL ULTRA 15W;UT;5.000000;.000000;4.000000;3.000000;2.000000;3.000000;1.000000;NULL
101763;101763;8018080280283;MAGNETHOLDER TIL MOBILTELEFON LITEN;BL;21.000000;.000000;15.000000;19.000000;13.000000;18.000000;-2.000000;NULL
1018489;1018489;9007022053466;EGG xxEGGER KALKET EIK H1062 PLANK 1291x193x8mm;UT;.000000;NULL;.000000;.000000;.000000;.000000;.000000;NULL
101979;101979;5701914101979;MIR MIRA RUSTIC FUG 115 LYSGRÅ 15KG;BL;-2.000000;.000000;NULL;8.000000;14.000000;4.000000;8.000000;NULL
101984;101984;8018080304088;USB BILLADER KIT FOR SAMSUNG MICRO USB 5W;BL;5.000000;NULL;4.000000;6.000000;8.000000;6.000000;6.000000;NULL
101994;101994;8018080303906;USB HURTIGLADER KIT FOR SAMSUNG TYPE C 15W;BL;6.000000;.000000;4.000000;5.000000;6.000000;7.000000;2.000000;NULL
1020126;1020126;6411501399502;MÅN xxFISKARS XACT UGRESSFJERNER;UT;.000000;.000000;1.000000;.000000;-12.000000;1.000000;.000000;NULL
102041;102041;8018080286544;NØDLADER SLIM 3000mAh SORT;BL;6.000000;NULL;7.000000;9.000000;14.000000;.000000;6.000000;NULL
102068;102068;5701914102068;MIR MIRA RUSTIC 121 GRÅ 15KG;BL;.000000;15.000000;-2.000000;8.000000;9.000000;9.000000;.000000;NULL
102208;102208;8018080325434;xxTRÅDLØS LADER TIL MOBILTELEFON;UT;.000000;.000000;.000000;1.000000;-1.000000;.000000;.000000;NULL
102299;102299;8018080301070;UNIVERSALE xxØREPLUGGER M/MIKROFON BLÅ;UT;6.000000;6.000000;4.000000;7.000000;8.000000;8.000000;7.000000;NULL
1023;1023;5021378096124;FUG GENESIS TRAPPENESE RUSTFRITT STÅL 12MM;TS;7.000000;2.000000;NULL;NULL;17.000000;NULL;14.000000;NULL
